time_elapsed,subject,experiment,code_version,rt,octave,pitch_shift,offset,answer,response,correct
1074315,11,IP,v1.0,1258.0,3.0,-,0.0,False,False,True
1082019,11,IP,v1.0,2948.800000011921,3.0,+,0.0,True,True,True
1087675,11,IP,v1.0,826.0999999940395,3.0,-,15.0,False,False,True
1093603,11,IP,v1.0,1175.4000000059605,3.0,+,0.0,True,True,True
1098955,11,IP,v1.0,675.9000000059605,3.0,-,-15.0,False,False,True
1104787,11,IP,v1.0,999.0,3.0,+,15.0,True,True,True
1110507,11,IP,v1.0,966.3000000119208,3.0,-,0.0,False,False,True
1116315,11,IP,v1.0,980.9000000059604,3.0,-,15.0,False,False,True
1121747,11,IP,v1.0,677.6000000238419,3.0,-,0.0,False,False,True
1127619,11,IP,v1.0,1040.5,3.0,-,15.0,False,False,True
1133699,11,IP,v1.0,1402.800000011921,3.0,-,-15.0,False,False,True
1140427,11,IP,v1.0,2047.300000011921,3.0,-,-15.0,False,False,True
1148291,11,IP,v1.0,3183.2000000178814,3.0,+,-15.0,True,False,False
1156819,11,IP,v1.0,3700.09999999404,3.0,-,15.0,False,False,True
1165987,11,IP,v1.0,4485.9000000059605,3.0,-,-15.0,False,False,True
1172899,11,IP,v1.0,2231.800000011921,3.0,+,-15.0,True,False,False
1180323,11,IP,v1.0,2742.100000023842,3.0,-,-15.0,False,False,True
1187971,11,IP,v1.0,2820.0999999940395,3.0,+,15.0,True,False,False
1196379,11,IP,v1.0,3652.900000005961,3.0,+,0.0,True,False,False
1201627,11,IP,v1.0,570.6000000238419,3.0,+,-15.0,True,True,True
1206955,11,IP,v1.0,651.0999999940395,3.0,+,-15.0,True,True,True
1212475,11,IP,v1.0,842.0,3.0,-,-15.0,False,True,False
1217923,11,IP,v1.0,694.0,3.0,-,0.0,False,False,True
1223483,11,IP,v1.0,803.0,3.0,-,0.0,False,False,True
1229275,11,IP,v1.0,964.2000000178814,3.0,-,15.0,False,False,True
1234747,11,IP,v1.0,718.3000000119209,3.0,-,0.0,False,False,True
1240579,11,IP,v1.0,1151.800000011921,3.0,+,-15.0,True,False,False
1246451,11,IP,v1.0,1120.2000000178814,3.0,-,0.0,False,False,True
1251923,11,IP,v1.0,775.5999999940395,3.0,+,-15.0,True,False,False
1257387,11,IP,v1.0,782.8000000119209,3.0,-,-15.0,False,False,True
1264339,11,IP,v1.0,2121.300000011921,3.0,-,15.0,False,False,True
1271563,11,IP,v1.0,2472.199999988079,3.0,+,0.0,True,False,False
1277731,11,IP,v1.0,1337.5,3.0,+,15.0,True,True,True
1283179,11,IP,v1.0,620.7000000178814,3.0,-,15.0,False,False,True
1292299,11,IP,v1.0,4290.0,3.0,+,15.0,True,False,False
1302435,11,IP,v1.0,5381.700000017881,3.0,+,0.0,True,False,False
1308915,11,IP,v1.0,1726.100000023842,3.0,+,0.0,True,True,True
1315339,11,IP,v1.0,1747.4000000059605,3.0,-,-15.0,False,False,True
1321019,11,IP,v1.0,850.1000000238419,3.0,-,15.0,False,False,True
1327235,11,IP,v1.0,1539.9000000059605,3.0,+,-15.0,True,False,False
1335299,11,IP,v1.0,3235.7000000178814,3.0,+,15.0,True,True,True
1341380,11,IP,v1.0,1322.4000000059605,3.0,+,0.0,True,False,False
1347619,11,IP,v1.0,1559.5999999940395,3.0,-,-15.0,False,False,True
1353356,11,IP,v1.0,980.3000000119208,3.0,+,0.0,True,True,True
1359451,11,IP,v1.0,1422.0999999940395,3.0,-,-15.0,False,False,True
1365163,11,IP,v1.0,882.0999999940395,3.0,+,15.0,True,True,True
1370675,11,IP,v1.0,757.0999999940395,3.0,+,0.0,True,True,True
1376203,11,IP,v1.0,695.0999999940395,3.0,+,15.0,True,True,True
1382163,11,IP,v1.0,1128.699999988079,3.0,+,15.0,True,False,False
1401731,11,IP,v1.0,3839.09999999404,5.0,+,15.0,True,True,True
1407403,11,IP,v1.0,919.600000023842,5.0,-,0.0,False,False,True
1413123,11,IP,v1.0,887.0,5.0,-,15.0,False,False,True
1418763,11,IP,v1.0,884.5999999940395,5.0,+,0.0,True,True,True
1424363,11,IP,v1.0,847.6999999880791,5.0,+,0.0,True,True,True
1430068,11,IP,v1.0,950.3000000119208,5.0,-,0.0,False,False,True
1435724,11,IP,v1.0,900.0999999940395,5.0,+,0.0,True,True,True
1441315,11,IP,v1.0,913.3000000119208,5.0,-,-15.0,False,False,True
1446875,11,IP,v1.0,731.8999999761581,5.0,-,15.0,False,False,True
1452444,11,IP,v1.0,739.0999999940395,5.0,-,15.0,False,False,True
1458019,11,IP,v1.0,747.8000000119209,5.0,-,15.0,False,False,True
1464443,11,IP,v1.0,1593.300000011921,5.0,+,15.0,True,True,True
1470099,11,IP,v1.0,979.8000000119208,5.0,-,-15.0,False,False,True
1475747,11,IP,v1.0,817.2000000178814,5.0,-,15.0,False,False,True
1481443,11,IP,v1.0,940.2000000178814,5.0,-,0.0,False,False,True
1487179,11,IP,v1.0,1057.0,5.0,+,-15.0,True,True,True
1492739,11,IP,v1.0,881.8000000119209,5.0,+,-15.0,True,True,True
1498443,11,IP,v1.0,949.3000000119208,5.0,+,0.0,True,True,True
1503955,11,IP,v1.0,754.6999999880791,5.0,+,0.0,True,True,True
1509515,11,IP,v1.0,730.5999999940395,5.0,-,15.0,False,False,True
1515067,11,IP,v1.0,721.3000000119209,5.0,+,15.0,True,True,True
1520531,11,IP,v1.0,786.7000000178814,5.0,+,-15.0,True,True,True
1526051,11,IP,v1.0,762.7000000178814,5.0,-,0.0,False,False,True
1531531,11,IP,v1.0,803.5,5.0,-,-15.0,False,False,True
1537027,11,IP,v1.0,813.8000000119209,5.0,+,-15.0,True,True,True
1542491,11,IP,v1.0,786.4000000059605,5.0,-,-15.0,False,False,True
1548075,11,IP,v1.0,906.0999999940396,5.0,-,-15.0,False,False,True
1553699,11,IP,v1.0,872.0999999940395,5.0,-,0.0,False,False,True
1560507,11,IP,v1.0,1979.800000011921,5.0,+,15.0,True,True,True
1566219,11,IP,v1.0,957.9000000059604,5.0,-,0.0,False,False,True
1571771,11,IP,v1.0,872.9000000059605,5.0,+,-15.0,True,True,True
1577324,11,IP,v1.0,800.2999999821186,5.0,-,0.0,False,False,True
1585523,11,IP,v1.0,3369.0999999940395,5.0,+,15.0,True,True,True
1591075,11,IP,v1.0,724.7000000178814,5.0,-,15.0,False,False,True
1596707,11,IP,v1.0,952.100000023842,5.0,+,-15.0,True,True,True
1602483,11,IP,v1.0,946.5,5.0,+,15.0,True,True,True
1608203,11,IP,v1.0,965.7000000178814,5.0,-,0.0,False,False,True
1613939,11,IP,v1.0,908.5999999940396,5.0,-,15.0,False,False,True
1619763,11,IP,v1.0,1066.800000011921,5.0,-,0.0,False,False,True
1625323,11,IP,v1.0,880.0,5.0,-,-15.0,False,False,True
1631275,11,IP,v1.0,1195.300000011921,5.0,+,0.0,True,True,True
1637115,11,IP,v1.0,1085.0999999940395,5.0,+,0.0,True,True,True
1642635,11,IP,v1.0,840.6000000238419,5.0,+,-15.0,True,True,True
1648811,11,IP,v1.0,1345.2000000178814,5.0,+,15.0,True,True,True
1654411,11,IP,v1.0,919.7000000178814,5.0,+,-15.0,True,True,True
1660483,11,IP,v1.0,1395.7000000178814,5.0,-,-15.0,False,False,True
1665947,11,IP,v1.0,712.1999999880791,5.0,+,0.0,True,True,True
1672107,11,IP,v1.0,1479.5,5.0,+,-15.0,True,True,True
1677947,11,IP,v1.0,1009.4000000059604,5.0,-,15.0,False,False,True
1683515,11,IP,v1.0,813.0999999940395,5.0,-,0.0,False,False,True
1689027,11,IP,v1.0,833.3999999761581,5.0,-,-15.0,False,False,True
1694715,11,IP,v1.0,1006.8000000119208,5.0,-,-15.0,False,False,True
1700563,11,IP,v1.0,1020.8000000119208,5.0,+,15.0,True,True,True
1708563,11,IP,v1.0,3320.2000000178814,5.0,+,-15.0,True,False,False
1713779,11,IP,v1.0,536.7999999821186,5.0,-,-15.0,False,False,True
1719203,11,IP,v1.0,597.2000000178814,5.0,+,15.0,True,True,True
1724867,11,IP,v1.0,833.5,5.0,+,15.0,True,True,True
1730171,11,IP,v1.0,471.3000000119209,5.0,-,15.0,False,False,True
1735571,11,IP,v1.0,647.4000000059605,5.0,+,0.0,True,True,True
1741067,11,IP,v1.0,739.0,5.0,+,0.0,True,True,True
168436,12,IP,v1.0,784.6999999880791,5.0,-,-15.0,False,True,False
174460,12,IP,v1.0,1270.899999976158,5.0,-,0.0,False,True,False
179572,12,IP,v1.0,432.59999999403954,5.0,-,-15.0,False,False,True
185012,12,IP,v1.0,683.0,5.0,+,0.0,True,True,True
194452,12,IP,v1.0,4683.9000000059605,5.0,+,0.0,True,False,False
199948,12,IP,v1.0,816.5,5.0,+,-15.0,True,True,True
205220,12,IP,v1.0,440.09999999403954,5.0,-,15.0,False,False,True
210532,12,IP,v1.0,481.1999999880791,5.0,+,15.0,True,True,True
215732,12,IP,v1.0,444.90000000596046,5.0,-,0.0,False,False,True
221044,12,IP,v1.0,555.7999999821186,5.0,-,0.0,False,False,True
226060,12,IP,v1.0,335.59999999403954,5.0,+,-15.0,True,True,True
231484,12,IP,v1.0,668.6999999880791,5.0,-,0.0,False,False,True
236660,12,IP,v1.0,347.2999999821186,5.0,+,15.0,True,True,True
242772,12,IP,v1.0,1356.899999976158,5.0,+,0.0,True,True,True
248140,12,IP,v1.0,612.0999999940395,5.0,+,0.0,True,True,True
253348,12,IP,v1.0,375.0,5.0,-,15.0,False,False,True
259756,12,IP,v1.0,1581.899999976158,5.0,-,15.0,False,False,True
267268,12,IP,v1.0,2835.9000000059605,5.0,+,-15.0,True,False,False
273444,12,IP,v1.0,1494.5999999940395,5.0,+,-15.0,True,True,True
278724,12,IP,v1.0,453.0,5.0,+,15.0,True,True,True
283924,12,IP,v1.0,521.2999999821186,5.0,-,-15.0,False,False,True
289084,12,IP,v1.0,480.09999999403954,5.0,-,-15.0,False,False,True
294532,12,IP,v1.0,616.4000000059605,5.0,+,15.0,True,True,True
299636,12,IP,v1.0,426.2999999821186,5.0,-,-15.0,False,False,True
305244,12,IP,v1.0,774.9000000059605,5.0,+,15.0,True,True,True
310260,12,IP,v1.0,334.40000000596046,5.0,+,-15.0,True,True,True
315564,12,IP,v1.0,622.8999999761581,5.0,-,-15.0,False,False,True
320892,12,IP,v1.0,575.2999999821186,5.0,-,0.0,False,False,True
326244,12,IP,v1.0,522.8000000119209,5.0,-,15.0,False,False,True
331748,12,IP,v1.0,825.9000000059605,5.0,+,-15.0,True,True,True
337076,12,IP,v1.0,499.5,5.0,+,15.0,True,True,True
342852,12,IP,v1.0,1022.1999999880792,5.0,+,0.0,True,True,True
348172,12,IP,v1.0,641.5999999940395,5.0,+,-15.0,True,True,True
353796,12,IP,v1.0,791.5999999940395,5.0,+,15.0,True,True,True
359164,12,IP,v1.0,540.0999999940395,5.0,-,15.0,False,False,True
364644,12,IP,v1.0,726.1999999880791,5.0,-,0.0,False,False,True
370236,12,IP,v1.0,838.0999999940395,5.0,+,0.0,True,True,True
375468,12,IP,v1.0,404.7000000178814,5.0,+,15.0,True,True,True
380716,12,IP,v1.0,416.3999999761581,5.0,-,15.0,False,False,True
385868,12,IP,v1.0,396.2999999821186,5.0,+,0.0,True,True,True
390924,12,IP,v1.0,378.40000000596046,5.0,+,-15.0,True,True,True
396300,12,IP,v1.0,547.5999999940395,5.0,-,15.0,False,False,True
401676,12,IP,v1.0,548.0,5.0,-,15.0,False,False,True
410084,12,IP,v1.0,3650.600000023842,5.0,+,0.0,True,False,False
415356,12,IP,v1.0,441.2999999821186,5.0,-,15.0,False,False,True
420564,12,IP,v1.0,529.2999999821186,5.0,-,-15.0,False,False,True
425780,12,IP,v1.0,538.1999999880791,5.0,-,-15.0,False,False,True
431076,12,IP,v1.0,464.7000000178814,5.0,-,15.0,False,False,True
438379,12,IP,v1.0,2474.2000000178814,5.0,+,15.0,True,True,True
443564,12,IP,v1.0,506.6999999880791,5.0,+,-15.0,True,True,True
448852,12,IP,v1.0,535.5,5.0,-,0.0,False,False,True
454340,12,IP,v1.0,659.6999999880791,5.0,+,15.0,True,True,True
459452,12,IP,v1.0,355.40000000596046,5.0,-,0.0,False,False,True
464732,12,IP,v1.0,527.2000000178814,5.0,-,0.0,False,False,True
469764,12,IP,v1.0,351.90000000596046,5.0,-,-15.0,False,False,True
474884,12,IP,v1.0,439.09999999403954,5.0,-,-15.0,False,False,True
480100,12,IP,v1.0,459.5,5.0,-,0.0,False,False,True
485260,12,IP,v1.0,482.09999999403954,5.0,+,-15.0,True,True,True
490476,12,IP,v1.0,462.09999999403954,5.0,+,0.0,True,True,True
495844,12,IP,v1.0,611.5,5.0,+,0.0,True,True,True
574724,12,IP,v1.0,587.0,3.0,-,0.0,False,False,True
579940,12,IP,v1.0,387.0,3.0,-,15.0,False,False,True
585468,12,IP,v1.0,847.1999999880791,3.0,-,-15.0,False,False,True
591932,12,IP,v1.0,1709.5,3.0,+,0.0,True,True,True
597020,12,IP,v1.0,412.0,3.0,-,-15.0,False,False,True
602372,12,IP,v1.0,522.3000000119209,3.0,+,15.0,True,True,True
607396,12,IP,v1.0,344.69999998807907,3.0,+,-15.0,True,True,True
612684,12,IP,v1.0,611.5,3.0,+,-15.0,True,True,True
620116,12,IP,v1.0,2603.9000000059605,3.0,+,15.0,True,True,True
625412,12,IP,v1.0,539.7000000178814,3.0,+,0.0,True,True,True
630468,12,IP,v1.0,301.19999998807907,3.0,-,0.0,False,False,True
635684,12,IP,v1.0,542.6000000238419,3.0,-,-15.0,False,False,True
641044,12,IP,v1.0,602.5,3.0,+,0.0,True,True,True
646060,12,IP,v1.0,336.10000002384186,3.0,-,-15.0,False,False,True
651332,12,IP,v1.0,441.5,3.0,-,15.0,False,False,True
656732,12,IP,v1.0,553.3000000119209,3.0,+,15.0,True,True,True
662676,12,IP,v1.0,1191.4000000059605,3.0,+,0.0,True,True,True
680788,12,IP,v1.0,13359.20000001788,3.0,+,0.0,True,True,True
685924,12,IP,v1.0,458.8000000119209,3.0,+,-15.0,True,True,True
690932,12,IP,v1.0,329.40000000596046,3.0,+,-15.0,True,True,True
696180,12,IP,v1.0,567.6999999880791,3.0,-,-15.0,False,False,True
701412,12,IP,v1.0,552.0,3.0,-,-15.0,False,False,True
706556,12,IP,v1.0,314.90000000596046,3.0,-,15.0,False,False,True
711700,12,IP,v1.0,466.7999999821186,3.0,+,-15.0,True,True,True
717324,12,IP,v1.0,796.4000000059605,3.0,+,15.0,True,True,True
722588,12,IP,v1.0,511.10000002384186,3.0,-,0.0,False,False,True
727908,12,IP,v1.0,565.7999999821186,3.0,-,0.0,False,False,True
733172,12,IP,v1.0,431.09999999403954,3.0,+,15.0,True,True,True
738372,12,IP,v1.0,371.7999999821186,3.0,+,15.0,True,True,True
743748,12,IP,v1.0,622.3000000119209,3.0,+,0.0,True,True,True
749180,12,IP,v1.0,603.0999999940395,3.0,-,15.0,False,False,True
754396,12,IP,v1.0,385.59999999403954,3.0,-,15.0,False,False,True
759500,12,IP,v1.0,421.6999999880791,3.0,-,-15.0,False,False,True
764740,12,IP,v1.0,484.0,3.0,-,0.0,False,False,True
770060,12,IP,v1.0,643.0999999940395,3.0,+,-15.0,True,True,True
775068,12,IP,v1.0,328.09999999403954,3.0,+,-15.0,True,True,True
780188,12,IP,v1.0,362.7999999821186,3.0,-,0.0,False,False,True
785348,12,IP,v1.0,408.6999999880791,3.0,+,0.0,True,True,True
790572,12,IP,v1.0,547.5,3.0,-,-15.0,False,False,True
796092,12,IP,v1.0,692.1999999880791,3.0,+,15.0,True,True,True
801244,12,IP,v1.0,399.09999999403954,3.0,-,0.0,False,False,True
806324,12,IP,v1.0,399.90000000596046,3.0,-,-15.0,False,False,True
811420,12,IP,v1.0,265.5,3.0,+,15.0,True,True,True
817500,12,IP,v1.0,1323.9000000059605,3.0,-,0.0,False,False,True
823004,12,IP,v1.0,674.6999999880791,3.0,+,15.0,True,True,True
828220,12,IP,v1.0,387.5,3.0,-,15.0,False,False,True
833612,12,IP,v1.0,561.1000000238419,3.0,-,15.0,False,False,True
838876,12,IP,v1.0,507.6999999880791,3.0,+,0.0,True,True,True
844012,12,IP,v1.0,378.1999999880791,3.0,-,0.0,False,False,True
849132,12,IP,v1.0,442.2999999821186,3.0,-,-15.0,False,False,True
854412,12,IP,v1.0,602.2999999821186,3.0,+,-15.0,True,True,True
859652,12,IP,v1.0,484.40000000596046,3.0,+,0.0,True,True,True
864852,12,IP,v1.0,372.7999999821186,3.0,-,15.0,False,False,True
869932,12,IP,v1.0,402.3999999761581,3.0,+,-15.0,True,True,True
874996,12,IP,v1.0,311.5,3.0,-,0.0,False,False,True
880012,12,IP,v1.0,335.40000000596046,3.0,+,-15.0,True,True,True
885204,12,IP,v1.0,360.7999999821186,3.0,-,15.0,False,False,True
891220,12,IP,v1.0,1187.2999999821186,3.0,+,15.0,True,True,True
896316,12,IP,v1.0,269.19999998807907,3.0,-,15.0,False,False,True
901292,12,IP,v1.0,224.0,3.0,+,0.0,True,True,True
910348,12,IP,v1.0,345.90000000596046,5.0,-,0.0,False,False,True
915388,12,IP,v1.0,283.39999997615814,5.0,+,0.0,True,True,True
920540,12,IP,v1.0,321.09999999403954,5.0,-,15.0,False,False,True
925444,12,IP,v1.0,227.09999999403956,5.0,+,-15.0,True,True,True
930652,12,IP,v1.0,378.90000000596046,5.0,-,15.0,False,False,True
935844,12,IP,v1.0,514.8999999761581,5.0,-,-15.0,False,False,True
940828,12,IP,v1.0,303.19999998807907,5.0,+,-15.0,True,True,True
946204,12,IP,v1.0,547.8999999761581,5.0,+,15.0,True,True,True
951620,12,IP,v1.0,588.2999999821186,5.0,+,15.0,True,True,True
956620,12,IP,v1.0,323.19999998807907,5.0,+,-15.0,True,True,True
961724,12,IP,v1.0,347.40000000596046,5.0,-,0.0,False,False,True
966996,12,IP,v1.0,517.2999999821186,5.0,-,0.0,False,False,True
972364,12,IP,v1.0,538.6999999880791,5.0,+,15.0,True,True,True
978508,12,IP,v1.0,1388.699999988079,5.0,-,0.0,False,False,True
983620,12,IP,v1.0,359.30000001192093,5.0,-,0.0,False,False,True
989036,12,IP,v1.0,585.6000000238419,5.0,+,15.0,True,True,True
994148,12,IP,v1.0,356.7999999821186,5.0,+,0.0,True,True,True
999292,12,IP,v1.0,392.3999999761581,5.0,+,0.0,True,True,True
1004228,12,IP,v1.0,179.2999999821186,5.0,+,0.0,True,True,True
1009436,12,IP,v1.0,377.5,5.0,-,15.0,False,False,True
1014596,12,IP,v1.0,481.59999999403954,5.0,-,-15.0,False,False,True
1019700,12,IP,v1.0,349.5,5.0,+,0.0,True,True,True
1024820,12,IP,v1.0,442.1999999880791,5.0,-,-15.0,False,False,True
1029884,12,IP,v1.0,386.1999999880791,5.0,-,-15.0,False,False,True
1035140,12,IP,v1.0,574.8000000119209,5.0,-,-15.0,False,False,True
1041020,12,IP,v1.0,1050.4000000059605,5.0,+,15.0,True,True,True
1046300,12,IP,v1.0,449.5,5.0,+,15.0,True,True,True
1051260,12,IP,v1.0,278.10000002384186,5.0,+,-15.0,True,True,True
1056396,12,IP,v1.0,456.59999999403954,5.0,-,-15.0,False,False,True
1061892,12,IP,v1.0,815.3000000119209,5.0,+,-15.0,True,True,True
1066852,12,IP,v1.0,277.7999999821186,5.0,+,-15.0,True,True,True
1071812,12,IP,v1.0,280.5,5.0,+,-15.0,True,True,True
1076932,12,IP,v1.0,292.09999999403954,5.0,+,15.0,True,True,True
1082484,12,IP,v1.0,723.9000000059605,5.0,-,15.0,False,False,True
1087444,12,IP,v1.0,279.59999999403954,5.0,+,-15.0,True,True,True
1092596,12,IP,v1.0,398.5,5.0,+,0.0,True,True,True
1097948,12,IP,v1.0,520.3999999761581,5.0,+,15.0,True,True,True
1103068,12,IP,v1.0,439.0,5.0,-,-15.0,False,False,True
1108412,12,IP,v1.0,512.1999999880791,5.0,-,15.0,False,False,True
1114340,12,IP,v1.0,1174.800000011921,5.0,-,0.0,False,False,True
1119308,12,IP,v1.0,216.19999998807907,5.0,+,0.0,True,True,True
1124332,12,IP,v1.0,346.5,5.0,+,-15.0,True,True,True
1129508,12,IP,v1.0,495.60000002384186,5.0,+,-15.0,True,True,True
1134676,12,IP,v1.0,340.09999999403954,5.0,-,15.0,False,False,True
1139876,12,IP,v1.0,373.59999999403954,5.0,-,15.0,False,False,True
1145484,12,IP,v1.0,780.5,5.0,+,15.0,True,True,True
1150708,12,IP,v1.0,391.3000000119209,5.0,+,15.0,True,True,True
1157236,12,IP,v1.0,1775.7999999821186,5.0,+,0.0,True,True,True
1162172,12,IP,v1.0,256.7999999821186,5.0,-,-15.0,False,False,True
1167380,12,IP,v1.0,379.5,5.0,-,15.0,False,False,True
1172484,12,IP,v1.0,427.3999999761581,5.0,-,-15.0,False,False,True
1179316,12,IP,v1.0,1999.4000000059605,5.0,-,15.0,False,False,True
1185076,12,IP,v1.0,1003.3000000119208,5.0,-,0.0,False,False,True
1190804,12,IP,v1.0,972.4000000059604,5.0,+,0.0,True,True,True
1195788,12,IP,v1.0,308.0,5.0,-,-15.0,False,False,True
1200940,12,IP,v1.0,398.1999999880791,5.0,-,0.0,False,False,True
1206164,12,IP,v1.0,467.60000002384186,5.0,+,0.0,True,True,True
1211188,12,IP,v1.0,267.09999999403954,5.0,-,0.0,False,False,True
1216580,12,IP,v1.0,562.4000000059605,5.0,-,15.0,False,False,True
1221628,12,IP,v1.0,292.7999999821186,5.0,-,0.0,False,False,True
1230308,12,IP,v1.0,439.59999999403954,3.0,+,-15.0,True,True,True
1235268,12,IP,v1.0,279.59999999403954,3.0,-,-15.0,False,False,True
1240444,12,IP,v1.0,347.2000000178814,3.0,+,15.0,True,True,True
1245444,12,IP,v1.0,244.4000000059605,3.0,-,0.0,False,False,True
1250572,12,IP,v1.0,374.3999999761581,3.0,+,0.0,True,True,True
1255700,12,IP,v1.0,452.1999999880791,3.0,+,-15.0,True,True,True
1260652,12,IP,v1.0,272.5,3.0,-,-15.0,False,False,True
1265684,12,IP,v1.0,352.7999999821186,3.0,-,-15.0,False,False,True
1270804,12,IP,v1.0,288.90000000596046,3.0,+,15.0,True,True,True
1275892,12,IP,v1.0,257.0,3.0,-,15.0,False,False,True
1281204,12,IP,v1.0,634.6999999880791,3.0,+,-15.0,True,True,True
1286516,12,IP,v1.0,484.1999999880791,3.0,+,15.0,True,True,True
1291508,12,IP,v1.0,315.59999999403954,3.0,+,-15.0,True,True,True
1296852,12,IP,v1.0,592.0,3.0,+,0.0,True,True,True
1302116,12,IP,v1.0,585.0,3.0,+,-15.0,True,True,True
1307196,12,IP,v1.0,324.2999999821186,3.0,-,0.0,False,False,True
1312276,12,IP,v1.0,249.60000002384183,3.0,-,15.0,False,False,True
1317476,12,IP,v1.0,445.59999999403954,3.0,-,0.0,False,False,True
1322484,12,IP,v1.0,327.7999999821186,3.0,+,-15.0,True,True,True
1327540,12,IP,v1.0,298.69999998807907,3.0,+,0.0,True,True,True
1332964,12,IP,v1.0,591.0999999940395,3.0,-,15.0,False,False,True
1338116,12,IP,v1.0,321.09999999403954,3.0,-,15.0,False,False,True
1343284,12,IP,v1.0,340.19999998807907,3.0,-,15.0,False,False,True
1348276,12,IP,v1.0,310.7999999821186,3.0,-,-15.0,False,False,True
1353476,12,IP,v1.0,367.6999999880791,3.0,-,15.0,False,False,True
1358468,12,IP,v1.0,239.59999999403956,3.0,+,0.0,True,True,True
1363532,12,IP,v1.0,311.2999999821186,3.0,+,0.0,True,True,True
1368732,12,IP,v1.0,368.09999999403954,3.0,+,15.0,True,True,True
1374124,12,IP,v1.0,564.6999999880791,3.0,+,15.0,True,True,True
1379164,12,IP,v1.0,362.6999999880791,3.0,+,-15.0,True,True,True
1384164,12,IP,v1.0,318.19999998807907,3.0,-,-15.0,False,False,True
1389404,12,IP,v1.0,409.1999999880791,3.0,+,15.0,True,True,True
1394676,12,IP,v1.0,520.7000000178814,3.0,-,0.0,False,False,True
1399644,12,IP,v1.0,211.69999998807907,3.0,+,0.0,True,True,True
1404620,12,IP,v1.0,224.5,3.0,-,0.0,False,False,True
1409660,12,IP,v1.0,359.39999997615814,3.0,+,-15.0,True,True,True
1414692,12,IP,v1.0,277.09999999403954,3.0,-,0.0,False,False,True
1419596,12,IP,v1.0,223.69999998807907,3.0,-,-15.0,False,False,True
1424436,12,IP,v1.0,158.5,3.0,-,-15.0,False,True,False
1429420,12,IP,v1.0,306.7999999821186,3.0,-,-15.0,False,False,True
1434652,12,IP,v1.0,401.7000000178814,3.0,-,15.0,False,False,True
1439716,12,IP,v1.0,310.59999999403954,3.0,-,0.0,False,False,True
1444612,12,IP,v1.0,214.5,3.0,-,-15.0,False,False,True
1449540,12,IP,v1.0,248.8999999761581,3.0,-,-15.0,False,False,True
1454764,12,IP,v1.0,468.6999999880791,3.0,+,0.0,True,True,True
1460084,12,IP,v1.0,489.0,3.0,-,15.0,False,False,True
1465356,12,IP,v1.0,518.8000000119209,3.0,-,0.0,False,False,True
1470540,12,IP,v1.0,432.1999999880791,3.0,+,0.0,True,True,True
1475884,12,IP,v1.0,511.09999999403954,3.0,-,15.0,False,False,True
1481180,12,IP,v1.0,466.3999999761581,3.0,+,15.0,True,True,True
1486252,12,IP,v1.0,244.0,3.0,+,15.0,True,True,True
1491436,12,IP,v1.0,429.90000000596046,3.0,-,0.0,False,False,True
1496372,12,IP,v1.0,257.59999999403954,3.0,+,-15.0,True,True,True
1501524,12,IP,v1.0,400.10000002384186,3.0,+,0.0,True,True,True
1506708,12,IP,v1.0,353.69999998807907,3.0,+,15.0,True,True,True
1511636,12,IP,v1.0,248.8999999761581,3.0,+,-15.0,True,True,True
1516884,12,IP,v1.0,493.10000002384186,3.0,-,0.0,False,False,True
1522076,12,IP,v1.0,361.8999999761581,3.0,+,15.0,True,True,True
1527116,12,IP,v1.0,212.09999999403956,3.0,-,15.0,False,False,True
1532300,12,IP,v1.0,427.09999999403954,3.0,+,0.0,True,True,True
225394,13,IP,v1.0,899.0999999940395,5.0,+,0.0,True,True,True
235906,13,IP,v1.0,5757.199999988079,5.0,+,0.0,True,True,True
245042,13,IP,v1.0,4455.699999988079,5.0,+,-15.0,True,False,False
251482,13,IP,v1.0,1683.300000011921,5.0,-,0.0,False,True,False
257258,13,IP,v1.0,945.9000000059604,5.0,+,15.0,True,False,False
262954,13,IP,v1.0,866.0999999940395,5.0,+,15.0,True,False,False
268818,13,IP,v1.0,1110.7000000178814,5.0,+,0.0,True,False,False
274770,13,IP,v1.0,1275.300000011921,5.0,+,-15.0,True,True,True
280258,13,IP,v1.0,807.3000000119209,5.0,-,-15.0,False,False,True
